AURORA MEDICAL CENTER,43.3237,-87.9282,975 PORT WASHINGTON ROAD,GRAFTON,WI,(262) 329-1000,OZAUKEE,http://www.aurorahealthcare.org
BOONE HOSPITAL CENTER,38.9493,-92.3158,1600 EAST BROADWAY,COLUMBIA,MO,(573) 815-8000,BOONE,http://www.boone.org
MONTFORT JONES MEMORIAL HOSPITAL,33.0659,-89.5984,220 HIGHWAY 12 WEST,KOSCIUSKO,MS,(662) 289-4311,ATTALA,http://www.montfortjones.com
OWATONNA HOSPITAL,44.112,-93.2511,2250 26TH STREET NORTHWEST,OWATONNA,MN,(507) 977-2320,STEELE,http://www.owatonnahospital.com
GILLETTE CHILDRENS SPEC HOSP,44.9567,-93.0965,200 UNIVERSITY AVENUE EAST,ST PAUL,MN,(651) 229-3840,RAMSEY,http://www.gillettechildrens.org
ABBOTT NORTHWESTERN HOSPITAL,44.9541,-93.2614,800 EAST 28TH STREET,MINNEAPOLIS,MN,(612) 863-4000,HENNEPIN,http://www.abbottnorthwestern.com
ST JOSEPHS AREA HLTH SERVICES,46.916,-95.0623,600 PLEASANT AVE,PARK RAPIDS,MN,(218) 732-3310,HUBBARD,http://www.sjahs.org
AROOSTOOK MEDICAL CENTER,46.6751,-67.9984,140 ACADEMY STREET,PRESQUE ISLE,ME,(207) 768-4000,AROOSTOOK,http://www.tamc.org
HEALTHSOUTH REHABILITATION HOSPITAL OF ROCK HILL,34.9587,-81.0526,1795 DR FRANK GASTON BLVD,ROCK HILL,SC,(803) 326-3500,YORK,http://www.healthsouthrockhill.com
SOUTHERN HILLS MEDICAL CENTER,36.0764,-86.7219,391 WALLACE ROAD,NASHVILLE,TN,(615) 781-4000,DAVIDSON,http://www.southernhills.com
SKYLINE MEDICAL CENTER,36.2453,-86.7496,3441 DICKERSON PIKE,NASHVILLE,TN,(615) 769-2000,DAVIDSON,http://www.skylinemedicalcenter.com
SAINT THOMAS HOSPITAL,36.1294,-86.8445,4220 HARDING ROAD,NASHVILLE,TN,(615) 222-6631,DAVIDSON,http://www.stthomas.org
KINDRED HOSPITAL - NASHVILLE,36.1775,-86.8461,"1412 COUNTY HOSPITAL ROAD, B-1",NASHVILLE,TN,(615) 687-2600,DAVIDSON,http://www.khnashville.com/
SELECT SPECIALTY HOSPITAL - NASHVILLE,36.1536,-86.8021,2021 CHURCH STREET,NASHVILLE,TN,(615) 284-4599,DAVIDSON,http://nashville.selectspecialtyhospitals.com/
CENTENNIAL MEDICAL CENTER,36.1538,-86.809,2300 PATTERSON STREET,NASHVILLE,TN,(615) 342-1000,DAVIDSON,http://www.tristarcentennial.com
CENTENNIAL WOMEN'S AND CHILDREN'S HOSPITAL,36.1537,-86.8068,2221 MURPHY AVENUE,NASHVILLE,TN,(615) 342-1000,DAVIDSON,http://tristarwomensandchildrens.com/
BAPTIST NORTH TOWER SURGICAL HOSPITAL,36.1551,-86.8033,2011 MURPHY AVENUE,NASHVILLE,TN,(615) 515-8200,DAVIDSON,Not Available
SARAH CANNON CANCER CENTER,36.1522,-86.811,2410 PATTERSON STREET,NASHVILLE,TN,(615) 327-9543,DAVIDSON,http://tristarsarahcannon.com/about/
CARILION BRAMBLETON AMBULATORY SURGICAL CENTER,37.2359,-80.0053,3707 BRAMBLETON AVE #2,ROANOKE,VA,(540) 725-7800,ROANOKE,http://www.carilionclinic.org/Carilion/Carilion+Clinic+-+Brambleton+Center
BERGER HOSPITAL,39.6103,-82.9362,600 NORTH PICKAWAY STREET,CIRCLEVILLE,OH,(740) 420-8585,PICKAWAY,http://www.bergerhealth.com
H B MAGRUDER MEMORIAL HOSPITAL,41.5059,-82.933,615 FULTON ST,PORT CLINTON,OH,(419) 734-3131,OTTAWA,http://www.magruderhospital.com
BELMONT COMMUNITY HOSPITAL,40.0301,-80.741,4697 HARRISON STREET,BELLAIRE,OH,(740) 671-1200,BELMONT,http://www.wheelinghospital.org/facilities/bch/
"BARNESVILLE HOSPITAL ASSOCIATION, INC",39.993,-81.189,639 WEST MAIN STREET,BARNESVILLE,OH,(740) 425-5101,BELMONT,http://www.barnesvillehospital.com
SOUTHWEST REGIONAL MEDICAL CENTER,38.8589,-83.8968,425 HOME STREET,GEORGETOWN,OH,(513) 378-7800,BROWN,www.swrmed.org/
MCCULLOUGH-HYDE MEMORIAL HOSPITAL,39.5126,-84.7415,110 NORTH POPLAR STREET,OXFORD,OH,(513) 523-2111,BUTLER,http://www.mhmh.org
MERCY HOSPITAL FAIRFIELD,39.3127,-84.5178,3000 MACK ROAD,FAIRFIELD,OH,(513) 870-7197,BUTLER,http://www.e-mercy.com
BUTLER COUNTY MEDICAL CENTER,39.3783,-84.5151,3125 HAMILTON MASON ROAD,HAMILTON,OH,(513) 894-8888,BUTLER,http://www.trihealth.com/hospitals-and-practices/bethesda-butler/
UNIVERSITY POINTE SURGICAL HOSPITAL,39.3615,-84.3657,7750 UNIVERSITY COURT,WEST CHESTER,OH,(513) 475-8300,BUTLER,http://www.surgicalhospital.uchealth.com
LAKEWAY REGIONAL HOSPITAL,36.2147,-83.3038,726 MCFARLAND STREET,MORRISTOWN,TN,(423) 522-6000,HAMBLEN,http://www.lakewayregionalhospital.com
MORRISTOWN-HAMBLEN HEALTHCARE SYSTEM,36.213,-83.3053,908 WEST FOURTH NORTH STREET,MORRISTOWN,TN,(423) 586-4231,HAMBLEN,http://www.mhhs1.org
ERLANGER MEDICAL CENTER,35.0489,-85.29,975 EAST THIRD STREET,CHATTANOOGA,TN,(423) 778-7000,HAMILTON,http://www.erlanger.org
WILKES-BARRE GENERAL HOSPITAL,41.2587,-75.8671,575 NORTH RIVER STREET,WILKES-BARRE,PA,(717) 829-8111,LUZERNE,http://www.wvhc.org
ERLANGER EAST CAMPUS,35.0226,-85.1606,1755 GUNBARREL ROAD,CHATTANOOGA,TN,(423) 954-8700,HAMILTON,http://www.erlanger.org/body.cfm?id=35
"MEDICAL CENTER OF AURORA, THE",39.6901,-104.832,1501 S POTOMAC ST,AURORA,CO,(303) 695-2600,ARAPAHOE,http://www.auroramed.com
PROMISE HOSPITAL OF FLORIDA AT THE VILLAGES,28.9098,-82.0196,5050 COUNTY ROAD 472,OXFORD,FL,(352) 689-6400,SUMTER,http://www.promise-villages.com
METROPOLITAN HOSPITAL,35.0472,-85.3036,511 MCCALLIE AVENUE,CHATTANOOGA,TN,(423) 265-3303,HAMILTON,Not Available
DAYBREAK OF SPOKANE,47.6502,-117.409,628 SOUTH COWLEY,SPOKANE,WA,(509) 624-3227,SPOKANE,"daybreakinfo.org/



daybreakinfo.org/



daybreakinfo.org/"
MEMORIAL HOSPITAL HIXSON,35.1247,-85.2381,2051 HAMILL ROAD,HIXSON,TN,(423) 870-6100,HAMILTON,http://www.memorial.org/
KAWEAH DELTA SKILLED NURSING FACILITY,36.3158,-119.292,1633 SOUTH COURT STREET,VISALIA,CA,NOT AVAILABLE,TULARE,http://www.kaweahdelta.org
SACRED HEART HOSPITAL,40.6083,-75.4685,421 CHEW STREET,ALLENTOWN,PA,(610) 776-4500,LEHIGH,http://www.shh.org
"VILLAGES REGIONAL HOSPITAL, THE",28.9502,-81.9583,1451 EL CAMINO REAL,THE VILLAGES,FL,(352) 751-8000,SUMTER,http://www.tvrh.org/about-Villages.html
PARKRIDGE MEDICAL CENTER,35.0349,-85.2675,2333 MCCALLIE AVENUE,CHATTANOOGA,TN,(423) 894-4220,HAMILTON,http://www.parkridgemedicalcenter.com
WINNESHIEK COUNTY MEMORIAL HOSPITAL,43.2946,-91.7743,901 MONTGOMERY STREET,DECORAH,IA,(319) 382-2911,WINNESHIEK,http://www.winmedical.org
PARKRIDGE EAST HOSPITAL,34.9988,-85.2189,941 SPRING CREEK ROAD,CHATTANOOGA,TN,(423) 894-7870,HAMILTON,http://parkridgeeasthospital.com/
SPOKANE VA MEDICAL CENTER,47.7025,-117.478,N. 4815 ASSEMBLY ST.,SPOKANE,WA,(509) 434-7000,SPOKANE,www.va.gov
BAPTIST MEDICAL CENTER EAST,32.3764,-86.1749,400 TAYLOR ROAD,MONTGOMERY,AL,(334) 273-4410,MONTGOMERY,http://www.baptistfirst.org
WESTFIELD HOSPITAL,40.5905,-75.5633,4815 TILGHMAN STREET,ALLENTOWN,PA,(610) 973-8400,LEHIGH,http://www.westfieldhospital.com
TRI COUNTY HOSPITAL - WILLISTON,29.384,-82.455,125 SW 7TH ST,WILLISTON,FL,(352) 528-2801,LEVY,http://tricountyhosp.com/
HANCOCK REGIONAL HOSPITAL,39.7955,-85.7681,801 N STATE ST,GREENFIELD,IN,(317) 468-4412,HANCOCK,http://www.hancockregional.org
JACKSON HOSPITAL AND CLINIC,32.367,-86.2854,1725 PINE STREET,MONTGOMERY,AL,(334) 293-8000,MONTGOMERY,http://www.jackson.org
PARK ROYAL HOSPITAL,26.5093,-81.9072,9241 PARK ROYAL DR,FORT MYERS,FL,(239) 985-2700,LEE,http://www.ParkRoyalHospital.com
DAYTON GENERAL HOSPITAL,46.3121,-117.97,1012 S 3RD ST,DAYTON,WA,(509) 382-2531,COLUMBIA,http://www.cchd-wa.org
GREENE COUNTY GENERAL HOSPITAL,39.0407,-87.1303,1185 N 1000 W,LINTON,IN,(812) 847-2281,GREENE,http://www.greenecountyhospital.com
SISKIN HOSPITAL FOR PHYSICAL REHABILITATION,35.0504,-85.2916,ONE SISKIN PLAZA,CHATTANOOGA,TN,(423) 634-1200,HAMILTON,http://www.siskinrehab.org
SURGICAL SPECIALTY CENTER AT COORDINATED HEALTH,40.6128,-75.5292,1503 CEDAR CREST BOULEVARD,ALLENTOWN,PA,(610) 871-9110,LEHIGH,http://www.coordinatedhealth.com
GIBSON GENERAL HOSPITAL,38.3609,-87.5898,1808 SHERMAN DR,PRINCETON,IN,(812) 385-3401,GIBSON,http://www.gibsongeneral.com
WILLS MEMORIAL HOSPITAL,33.7286,-82.7424,120 GORDON STREET,WASHINGTON,GA,NOT AVAILABLE,WILKES,http://www.willsmemorialhospital.com/
PEACEHEALTH ST. JOHN MEDICAL CENTER,46.1307,-122.942,1615 DELAWARE LN,LONGVIEW,WA,(360) 414-2000,COWLITZ,http://www.peacehealth.org
FLAGLER HOSPITAL,29.863,-81.3171,400 HEALTH PARK BLVD,SAINT AUGUSTINE,FL,(904) 819-4400,ST. JOHNS,http://www.flaglerhospital.org
KINDRED HOSPITAL - CHATTANOOGA,35.0476,-85.3077,709 WALNUT STREET,CHATTANOOGA,TN,(423) 266-7721,HAMILTON,http://www.kindredchattanooga.com/
LEHIGH VALLEY HOSPITAL,40.5664,-75.5229,CEDAR CREST BLVD & I-78 PO BOX 689,ALLENTOWN,PA,(610) 402-8000,LEHIGH,http://www.lvhn.org/facilities_directions/hospital_locations/lehigh_valley_hospital_cedar_crest
NEW HORIZONS LANIER PARK HOSPITAL,34.3208,-83.795,675 WHITE SULPHUR ROAD,GAINESVILLE,GA,(770) 535-3553,HALL,http://www.nghs.com/long-term-care
CLAY COUNTY HOSPITAL,33.2776,-85.824,83825 HIGHWAY 9,ASHLAND,AL,(256) 354-2131,CLAY,http://www.claycountyhospital.com
PROVIDENCE ST VINCENT MEDICAL CENTER,45.5107,-122.772,9205 SW BARNES ROAD,PORTLAND,OR,NOT AVAILABLE,WASHINGTON,http://www.providence.org/portland/hospitals
THE GOOD SAMARITAN HOSPITAL,40.3365,-76.4162,FOURTH & WALNUT STREETS PO BOX 1281,LEBANON,PA,(717) 270-7500,LEBANON,http://www.gshleb.org/Main/Home.aspx
MEMORIAL HEALTH CARE SYSTEM,35.0416,-85.26,2525 DESALES AVENUE,CHATTANOOGA,TN,(423) 495-2525,HAMILTON,http://www.memorial.org
BERT FISH MEDICAL CENTER,29.0203,-80.9219,401 PALMETTO ST,NEW SMYRNA BEACH,FL,(386) 424-5000,VOLUSIA,http://www.bertfish.com
GRADY GENERAL HOSPITAL,30.8637,-84.1991,1155 FIFTH STREET SE,CAIRO,GA,NOT AVAILABLE,GRADY,http://www.archbold.org
JACKSON MEDICAL CENTER,31.5311,-87.8951,220 HOSPITAL DRIVE,JACKSON,AL,(251) 246-9021,CLARKE,http://www.jacksonmedicalcenter.org
ELLWOOD CITY HOSPITAL,40.87,-80.2757,724 PERSHING STREET,ELLWOOD CITY,PA,(724) 752-0081,LAWRENCE,http://www.TheEllwoodCityHospital.org
ERLANGER NORTH CAMPUS,35.1236,-85.302,632 MORRISON SPRINGS ROAD,CHATTANOOGA,TN,(423) 778-3300,HAMILTON,http://www.erlanger.org
MID-COLUMBIA MEDICAL CENTER,45.5873,-121.165,1700 E 19TH STREET,THE DALLES,OR,NOT AVAILABLE,WASCO,www.mcmc.net
JOAN GLANCY MEMORIAL HOSPITAL,34.0068,-84.1529,3215 MCCLURE BRIDGE ROAD,DULUTH,GA,NOT AVAILABLE,GWINNETT,http://www.gwinnettmedicalcenter.org/facilities/GMCContentPage.aspx?nd=518
HALIFAX HEALTH MEDICAL CENTER,29.2024,-81.0548,303 N CLYDE MORRIS BLVD,DAYTONA BEACH,FL,(386) 254-4000,VOLUSIA,http://www.halifax.org
23RD MEDICAL GROUP - MOODY AFB,30.9766,-83.2072,3278 MITCHELL BLVD,VALDOSTA,GA,(229) 257-4211,LOWNDES,http://www.moody.af.mil/23dmedicalgroup/index.asp
JAMESON MEMORIAL HOSPITAL,41.0132,-80.3526,1211 WILMINGTON AVENUE,NEW CASTLE,PA,(724) 656-4100,LAWRENCE,http://www.jamesonhealth.org
WALLOWA MEMORIAL HOSPITAL,45.4324,-117.284,601 MEDICAL PARKWAY,ENTERPRISE,OR,NOT AVAILABLE,WALLOWA,www.wchcd.org
PIEDMONT MOUNTAINSIDE HOSPITAL,34.4582,-84.4129,1266 EAST CHURCH STREET,JASPER,GA,NOT AVAILABLE,PICKENS,http://www.piedmontmountainsidehospital.org
SKIFF MEDICAL CENTER,41.7031,-93.0516,204 N FOURTH AVE E,NEWTON,IA,(515) 792-1273,JASPER,http://www.skiffmed.com
FLORIDA HOSPITAL ZEPHYRHILLS,28.2615,-82.1853,7050 GALL BLVD,ZEPHYRHILLS,FL,(813) 788-0411,PASCO,http://www.fhzeph.org
WELLMONT HANCOCK COUNTY HOSPITAL,36.5333,-83.2151,1517 MAIN STREET,SNEEDVILLE,TN,(423) 733-5001,HANCOCK,http://www.wellmont.org/Hospitals/Hancock-County-Hospital.aspx
WEST VALLEY HOSPITAL,44.9188,-123.31,525 SE WASHINGTON STREET,DALLAS,OR,NOT AVAILABLE,POLK,www.salemhealth.org
LANCASTER GENERAL HOSPITAL,40.0473,-76.3041,PO BOX 3555  555 NORTH DUKE STREET,LANCASTER,PA,(717) 544-5511,LANCASTER,http://www.lancastergeneralhealth.org/LGH/Locations/Inpatient/Lancaster-General-Hospital.aspx
HUTCHESON MEDICAL CENTER,34.9469,-85.2637,100 GROSS CRESCENT CIRCLE,FORT OGLETHORPE,GA,NOT AVAILABLE,CATOOSA,http://www.hutcheson.org
CAPE CANAVERAL HOSPITAL,28.3601,-80.623,701 W COCOA BEACH CSWY,COCOA BEACH,FL,(321) 799-7111,BREVARD,http://www.health-first.org
OHSU HOSPITAL AND CLINICS,45.4989,-122.686,3181 SW SAM JACKSON PARK ROAD,PORTLAND,OR,NOT AVAILABLE,MULTNOMAH,http://www.ohsu.edu
LANCASTER REGIONAL MEDICAL CENTER,40.0408,-76.321,250 COLLEGE AVENUE PO BOX 3434,LANCASTER,PA,(717) 291-8211,LANCASTER,http://www.lancasterregional.com/locations/lancaster-regional-medical-center
CANDLER COUNTY HOSPITAL,32.4071,-82.0655,400 CEDAR ROAD,METTER,GA,NOT AVAILABLE,CANDLER,http://www.candlercountyhospital.com
HARTON REGIONAL MEDICAL CENTER,35.3821,-86.2313,1801 NORTH JACKSON STREET,TULLAHOMA,TN,(931) 393-3000,COFFEE,http://www.hartonmedicalcenter.com
JENKINS COUNTY HOSPITAL,32.8042,-81.9345,931 EAST WINTHROPE AVENUE,MILLEN,GA,NOT AVAILABLE,JENKINS,http://www.optimhealth.com/location/optim-medical-center-jenkins/
VIERA HOSPITAL,28.228,-80.7293,8745 N WICKHAM RD,MELBOURNE,FL,(321) 434-9000,BREVARD,http://www.vierahospital.org
LOURDES MEDICAL CENTER,46.235,-119.095,520 4TH AVE N,PASCO,WA,(509) 547-7704,FRANKLIN,www.lourdesmed.org
EPHRATA COMMUNITY HOSPITAL,40.1872,-76.1822,PO BOX 1002 169 MARTIN AVENUE,EPHRATA,PA,(717) 733-0311,LANCASTER,http://www.ephratahospital.org
GRINNELL GENERAL HOSPITAL,41.7427,-92.7344,210 FOURTH AVENUE,GRINNELL,IA,(515) 236-7511,POWESHIEK,http://www.grmc.us
MEDICAL CENTER OF MANCHESTER,35.4969,-86.0784,481 INTERSTATE DRIVE,MANCHESTER,TN,(931) 728-6354,COFFEE,"www.urmchealthcare.com/



"
SHANDS HOSPITAL,29.64,-82.3429,1600 SW ARCHER RD,GAINESVILLE,FL,(352) 265-0002,ALACHUA,https://ufhealth.org/uf-health-shands-hospital
MARENGO MEMORIAL HOSPITAL,41.8021,-92.0735,300 MAY STREET - BOX 228,MARENGO,IA,(319) 642-5543,IOWA,http://www.marengohospital.org
WHIDBEY GENERAL HOSPITAL,48.2139,-122.684,101 MAIN STREET NORTH,COUPEVILLE,WA,(360) 678-5151,ISLAND,www.whidbeygen.org
HEART OF LANCASTER REGIONAL MEDICAL CENTER,40.1322,-76.3119,1500 HIGHLANDS DRIVE,LITITZ,PA,(717) 625-5000,LANCASTER,http://www.heartoflancaster.com/locations/heart-of-lancaster-regional-medical-center
SHANDS REHAB HOSPITAL,29.6916,-82.4362,4101 NW 89TH BLVD,GAINESVILLE,FL,(352) 265-5499,ALACHUA,https://ufhealth.org/uf-health-shands-rehabilitation-hospital/welcome-uf-health-shands-rehab-hospital
REGIONAL MEDICAL CENTER,42.485,-91.4666,709 WEST MAIN STREET,MANCHESTER,IA,(319) 927-3232,DELAWARE,http://www.regmedctr.org
SUMMA WADSWORTH-RITTMAN HOSPITAL,41.0283,-81.7516,195 WADSWORTH ROAD,WADSWORTH,OH,(330) 334-1504,MEDINA,http://www.wrhhs.org
MERCY HOSPITAL MEDICAL CENTER,41.5988,-93.6231,1111 6TH AVE,DES MOINES,IA,(515) 247-3121,POLK,http://www.mercydesmoines.org
SYRINGA HOSPITAL & CLINICS,45.9271,-116.127,607 WEST MAIN,GRANGEVILLE,ID,(208) 983-1700,IDAHO,http://www.syringahospital.org
COORDINATED HEALTH ORTHOPEDIC HOSPITAL,40.6731,-75.3655,2310 HIGHLAND AVENUE,BETHLEHEM,PA,(610) 691-4300,NORTHAMPTON,http://www.coordinatedhealth.com
BMC HOME HEALTH CARE,40.813,-91.1026,602 NORTH THIRD STREET,BURLINGTON,IA,(319) 753-3011,DES MOINES,Not Available
HEALTHSOUTH SUNRISE REHABILITATION HOSPITAL,26.1781,-80.2851,4399 NOB HILL RD,SUNRISE,FL,(954) 749-0300,BROWARD,http://www.healthsouthsunrise.com
DYERSBURG REGIONAL MEDICAL CENTER,36.0482,-89.3799,400 TICKLE ST,DYERSBURG,TN,(731) 285-2410,DYER,http://www.dyersburgregionalmc.com
EASTON HOSPITAL,40.6871,-75.2426,250 SOUTH 21ST STREET,EASTON,PA,(610) 250-4000,NORTHAMPTON,http://www.easton-hospital.com/Pages/Home.aspx
BONNER GENERAL HOSPITAL,48.2776,-116.549,520 NORTH THIRD AVENUE,SANDPOINT,ID,(208) 263-1441,BONNER,http://www.bonnergeneral.org/index.php
IOWA METHODIST MEDICAL CENTER,41.5894,-93.6338,1200 PLEASANT STREET,DES MOINES,IA,(515) 241-6201,POLK,http://www.iowahealth.org
GREAT RIVER MEDICAL CENTER,40.8093,-91.1731,1221 SOUTH GEAR AVENUE,WEST BURLINGTON,IA,(319) 768-1000,DES MOINES,http://www.greatrivermedical.org
HOLLYWOOD PAVILION,26.0206,-80.1802,1201 N 37TH AVE,HOLLYWOOD,FL,(954) 962-1355,BROWARD,http://www.hollywoodpavilion.com
DEKALB HOSPITAL,35.9615,-85.8295,520 WEST MAIN STREET,SMITHVILLE,TN,(615) 215-5000,DEKALB,http://www.dekalbcommunityhospital.com
SUNBURY COMMUNITY HOSPITAL,40.8619,-76.778,350 NORTH 11TH STREET,SUNBURY,PA,(717) 286-3333,NORTHUMBERLAND,http://www.sunburyhospital.com
TRI-STATE MEMORIAL HOSPITAL,46.4029,-117.054,1221 HIGHLAND AVE,CLARKSTON,WA,(509) 758-5511,ASOTIN,www.toppenishhospital.com
HILL HOSPITAL OF SUMTER COUNTY,32.492,-88.2955,751 DERBY DRIVE,YORK,AL,(205) 392-5263,SUMTER,Not Available
JACKSON COUNTY PUBLIC HOSPITAL,42.0724,-90.6733,700 WEST GROVE STREET,MAQUOKETA,IA,(319) 652-2474,JACKSON,http://www.jcrhc.org
MANATEE MEMORIAL HOSPITAL,27.497,-82.562,206 2ND ST E,BRADENTON,FL,(941) 746-5111,MANATEE,http://www.manateememorial.com
JAMESTOWN REGIONAL MEDICAL CENTER,36.4324,-84.9432,436 CENTRAL AVENUE WEST,JAMESTOWN,TN,(931) 879-8171,FENTRESS,http://www.jamestownregional.org
KADLEC MEDICAL CENTER,46.2813,-119.282,888 SWIFT BLVD,RICHLAND,WA,(509) 946-4611,BENTON,www.kadlec.org
MAIN LINE HEALTH LANKENAU MEDICAL CENTER,39.9884,-75.2609,100 LANCASTER AVENUE,WYNNEWOOD,PA,(610) 645-2000,MONTGOMERY,http://www.mainlinehealth.org/Lankenau
WEDOWEE HOSPITAL,33.3114,-85.4855,209 NORTH MAIN STREET,WEDOWEE,AL,(256) 357-2111,RANDOLPH,http://www.wedoweehospital.org/
WAYNE COUNTY HOSPITAL,40.7541,-93.3115,417 SOUTH EAST STREET,CORYDON,IA,(515) 872-2260,WAYNE,http://www.waynecountyhospital.org
DEFIANCE REGIONAL MEDICAL CENTER,41.2987,-84.3766,1200 RALSTON AVENUE,DEFIANCE,OH,(419) 783-6955,DEFIANCE,http://www.promedica.org
BALLARD REHABILITATION HOSP,34.1294,-117.325,1760 WEST 16TH STREET,SAN BERNARDINO,CA,NOT AVAILABLE,SAN BERNARDINO,http://www.ballardrehab.com
WENATCHEE VALLEY HOSPITAL,47.4335,-120.323,820 N. CHELAN AVENUE,WENATCHEE,WA,(509) 665-5850,CHELAN,www.wvclinic.com/
PHYSICIANS CARE SURGICAL HOSPITAL,40.2161,-75.5534,454 ENTERPRISE DRIVE,ROYERSFORD,PA,(610) 495-3330,MONTGOMERY,http://www.phycarehospital.com
BUCKHEAD AMBULATORY SURGICAL CENTER,33.8112,-84.392,2061 PEACHTREE RD NW #300,ATLANTA,GA,(404) 620-4131,FULTON,http://www.buckheadsurgical.com/
FAYETTE REGIONAL HEALTH SYSTEM,39.6562,-85.1327,1941 VIRGINIA AVE,CONNERSVILLE,IN,(765) 825-5131,FAYETTE,http://www.fayetteregional.org
LOMA LINDA UNIVERSITY BEHAVIORAL MEDICINE CENTER,34.0494,-117.214,1710 BARTON ROAD,REDLANDS,CA,NOT AVAILABLE,SAN BERNARDINO,http://www.llu.edu
SNOQUALMIE VALLEY HOSPITAL,47.5145,-121.826,9575 ETHAN WADE WAY SE,SNOQUALMIE,WA,(425) 831-2300,KING,http://www.snoqualmiehospital.org/
MERCY HOSPITAL OF DEFIANCE,41.2833,-84.3402,1404 EAST SECOND STREET,DEFIANCE,OH,(419) 782-8444,DEFIANCE,http://www.ehealthconnection.com/regions/toledo/
EMORY JOHNS CREEK HOSPITAL,34.0667,-84.1766,6325 WEST JOHNS CROSSING,JOHNS CREEK,GA,NOT AVAILABLE,FULTON,http://www.emoryjohnscreek.com
ABINGTON MEMORIAL HOSPITAL,40.1189,-75.121,1200 OLD YORK ROAD,ABINGTON,PA,(215) 576-2000,MONTGOMERY,http://www.amh.org
FRANKLIN GENERAL HOSPITAL,42.7436,-93.1856,1720 CENTRAL AVENUE EAST PO BOX 417,HAMPTON,IA,(515) 456-4721,FRANKLIN,http://www.franklingeneral.com
ALVARADO PARKWAY INSTITUTE B.H.S.,32.7746,-117.044,7050 PARKWAY DRIVE,LA MESA,CA,NOT AVAILABLE,SAN DIEGO,http://www.apibhs.com
LAFAYETTE - AMG SPECIALTY HOSPITAL,30.1558,-91.9922,310 YOUNGSVILLE HWY,LAFAYETTE,LA,(337) 839-9880,LAFAYETTE,http://amglafayette.com/
"MEMORIAL HEALTH UNIV MED CEN, INC",32.0305,-81.0889,4700 WATERS AVENUE,SAVANNAH,GA,NOT AVAILABLE,CHATHAM,http://www.memorialhealth.com
LARUE D CARTER MEMORIAL HOSPITAL,39.8025,-86.2013,2601 COLD SPRING RD,INDIANAPOLIS,IN,(317) 941-4000,MARION,www.indiana.gov/
WAYNE HOSPITAL,40.0893,-84.6347,835 SWEITZER STREET,GREENVILLE,OH,(937) 547-5926,DARKE,http://www.waynehealthcare.org
EDGEMOOR GERIATRIC HOSPITAL,32.8523,-116.974,655 PARK CENTER DRIVE,SANTEE,CA,NOT AVAILABLE,SAN DIEGO,http://www.sdcounty.ca.gov
MAIN LINE BRYN MAWR HOSPITAL,40.0189,-75.3214,130 SOUTH BRYN MAWR AVENUE,BRYN MAWR,PA,(610) 526-3000,MONTGOMERY,http://www.brynmawrhospital.org
LAFAYETTE BEHAVIORAL HEALTH UNIT,30.2199,-92.0572,302 DULLES DR,LAFAYETTE,LA,(337) 262-4100,LAFAYETTE,http://www.lafayettegeneral.com/our_facilities/professional_centers/lafayette_behavioral_health_unit.aspx
SEMPERCARE HOSPITAL OF SAVANNAH,32.0279,-81.1003,5353 REYNOLDS STREET,SAVANNAH,GA,NOT AVAILABLE,CHATHAM,Not Available
DALE MEDICAL CENTER,31.4516,-85.6321,126 HOSPITAL AVENUE,OZARK,AL,(334) 774-2601,DALE,http://www.dalemedical.org
UNIVERSITY HOSPITALS OF CLEVELAND,41.5061,-81.6051,11100 EUCLID AVENUE,CLEVELAND,OH,(216) 844-1000,CUYAHOGA,www.uhhospitals.org/case
GEISINGER MEDICAL CENTER,40.9681,-76.6053,100 NORTH ACADEMY AVENUE,DANVILLE,PA,(570) 271-6211,MONTOUR,http://www.geisinger.org
JEWISH HOME,37.7278,-122.431,302 SILVER AVENUE,SAN FRANCISCO,CA,NOT AVAILABLE,SAN FRANCISCO,http://www.jhsf.org
MAHASKA COUNTY HOSPITAL,41.2993,-92.6296,1229 C AVENUE EAST,OSKALOOSA,IA,(515) 673-3431,MAHASKA,http://www.mahaskahealth.com
COMMUNITY CARE HOSPITAL,29.926,-90.096,1421 GENERAL TAYLOR ST,NEW ORLEANS,LA,(504) 899-2500,ORLEANS,http://www.communitycarehospital.com
BEACON CHILDREN'S HOSPITAL,31.6946,-86.2632,150 HOSPITAL DRIVE,LUVERNE,AL,(334) 386-0373,CRENSHAW,http://beaconchildrenshospital.com/
SANFORD SHELDON MEDICAL CENTER,43.1871,-95.8464,118 NORTH 7TH AVENUE,SHELDON,IA,(712) 324-5041,O'BRIEN,http://www.sanfordsheldon.org
LEWIS GALE MEDICAL CENTER,37.2633,-80.0317,1900 ELECTRIC ROAD,SALEM,VA,(540) 776-4000,SALEM,www.lewis-gale.com
PELLA REGIONAL HEALTH CENTER,41.413,-92.9109,404 JEFFERSON STREET,PELLA,IA,(515) 628-3150,MARION,http://www.pellahealth.org
MYRTUE MEMORIAL HOSPITAL,41.647,-95.3268,1213 GARFIELD AVENUE,HARLAN,IA,(712) 755-5161,SHELBY,http://myrtuemedical.org
SEASIDE BEHAVIORAL CENTER,29.9101,-89.9947,4201 WOODLAND DR,NEW ORLEANS,LA,(504) 393-4223,ORLEANS,http://www.seasidehc.com/
